index,loan_amnt,term,int_rate,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,revol_util,application_type,pub_rec_bankruptcies
16401,14000,36,10.62,455.84,B,Barrington Kennels,8 Years,Rent,34000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Il,18.07,0.0,65.1,Individual,0.0
16402,15000,36,13.85,511.56,C,Make Up Art Cosmetics Inc.,< 1 Year,Rent,57000.0,Not Verified,Fully Paid,s,Wedding,Nj,12.74,0.0,72.6,Individual,0.0
16403,18000,36,13.11,607.41,C,flowserve,8 Years,Rent,73000.0,Not Verified,Charged Off,s,Debt_Consolidation,Ca,10.25,0.0,40.6,Individual,0.0
16404,10000,36,15.7,350.11,D,RR Bowker LLC,10+ Years,Rent,48000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Fl,23.63,2.0,63.8,Individual,0.0
16405,20000,36,13.48,678.49,C,Sunfood Corporation,3 Years,Rent,55000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,10.89,0.0,81.8,Individual,0.0
16406,8000,36,10.25,259.08,B,Episcopal Day School,< 1 Year,Rent,18000.0,Not Verified,Fully Paid,s,Credit_Card,Fl,16.87,0.0,47.0,Individual,0.0
16407,12000,36,13.11,404.94,C,University of San Diego,3 Years,Rent,44412.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,22.43,0.0,61.9,Individual,0.0
16408,6000,36,10.25,194.31,B,ThermoFisher Scientific,1 Year,Mortgage,99000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Tx,21.9,0.0,42.3,Individual,0.0
16409,4750,36,10.25,153.83,B,Walt Disney World,1 Year,Rent,14400.0,Not Verified,Fully Paid,s,Debt_Consolidation,Fl,14.62,0.0,64.2,Individual,0.0
16410,21000,36,10.99,687.44,B,UNIVERSITY OF CALIFORNIA,3 Years,Rent,80000.0,Not Verified,Fully Paid,s,Other,Ca,18.82,0.0,60.6,Individual,0.0
16411,6000,36,7.51,186.66,A,Telcordia,10+ Years,Mortgage,122000.0,Not Verified,Fully Paid,s,Credit_Card,Ny,1.46,0.0,49.6,Individual,0.0
16412,22000,36,11.36,724.05,B,AECOM,< 1 Year,Rent,110000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,8.51,0.0,74.8,Individual,0.0
16413,6500,36,7.88,203.33,A,Point-N-Click,10+ Years,Mortgage,70000.0,Not Verified,Fully Paid,s,Major_Purchase,Ny,23.09,0.0,31.7,Individual,0.0
16414,20000,36,11.36,658.23,B,Prairie State College,10+ Years,Mortgage,71000.0,Verified,Fully Paid,s,Debt_Consolidation,Il,8.25,4.0,48.4,Individual,0.0
16415,10000,36,13.85,341.04,C,South Lake  Hospital,5 Years,Mortgage,70000.0,Not Verified,Fully Paid,s,Home_Improvement,Fl,7.89,0.0,0.0,Individual,0.0
16416,12000,36,14.59,413.58,D,Department of Homelan Security/ICE,8 Years,Mortgage,124000.0,Not Verified,Fully Paid,s,Credit_Card,Nj,15.36,2.0,67.3,Individual,0.0
16417,24000,36,10.25,777.24,B,North West Admin,10+ Years,Mortgage,64000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,7.59,0.0,28.2,Individual,0.0
16418,4750,36,13.85,162.0,C,Simi Valley Unified School District,< 1 Year,Mortgage,16800.0,Not Verified,Charged Off,s,Other,Ca,11.64,1.0,86.1,Individual,0.0
16419,9800,36,7.88,306.55,A,byer ca,10+ Years,Rent,48000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,7.95,0.0,34.5,Individual,0.0
16420,2100,36,13.11,70.87,C,WalMart,< 1 Year,Rent,15000.0,Not Verified,Fully Paid,s,Other,Ca,19.04,0.0,62.1,Individual,0.0
16421,24250,36,11.36,798.1,B,IBA Molecular North America Inc.,2 Years,Mortgage,124000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Nj,13.73,0.0,59.7,Individual,0.0
16422,11500,36,11.36,378.48,B,cwi,3 Years,Own,30000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,22.68,1.0,9.0,Individual,0.0
16423,20000,36,10.62,651.2,B,Osceola County Sheriff's office,4 Years,Own,45000.0,Not Verified,Fully Paid,s,Major_Purchase,Fl,19.17,0.0,48.0,Individual,0.0
16424,10500,36,15.33,365.7,D,Cornell University,10+ Years,Rent,37000.0,Not Verified,Fully Paid,s,Credit_Card,Ny,14.3,0.0,92.6,Individual,0.0
16425,15000,36,9.88,483.16,B,Vons,10+ Years,Mortgage,40000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,12.0,0.0,24.8,Individual,0.0
16426,15000,36,9.88,483.16,B,Dollar Car Rental,5 Years,Mortgage,66000.0,Not Verified,Fully Paid,s,Other,Tx,7.69,0.0,23.8,Individual,0.0
16427,4800,36,13.22,162.25,C,Urban American Management,2 Years,Rent,45000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Nj,15.17,0.0,74.8,Individual,0.0
16428,4000,36,13.57,135.88,C,,< 1 Year,Mortgage,81600.0,Not Verified,Fully Paid,s,Small_Business,Ca,8.71,0.0,11.0,Individual,0.0
16429,7500,36,17.04,267.56,E,Sutter health. Eden/Alta bates,7 Years,Rent,48000.0,Not Verified,Fully Paid,s,Car,Ca,4.92,0.0,76.3,Individual,0.0
16430,15000,36,14.61,517.13,D,Durling Design,< 1 Year,Rent,36000.0,Not Verified,Fully Paid,s,Major_Purchase,Tx,9.17,0.0,50.3,Individual,0.0
16431,16525,36,13.92,564.12,C,Asylum Visual Effects,9 Years,Rent,70000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,14.09,0.0,83.9,Individual,0.0
16432,1500,36,13.92,51.21,C,HireRight  Inc.,5 Years,Rent,50000.0,Not Verified,Fully Paid,s,Other,Ca,17.04,0.0,93.1,Individual,0.0
16433,17600,36,14.26,603.79,C,URS Corporation,8 Years,Rent,88000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,8.73,0.0,89.7,Individual,0.0
16434,8000,36,14.96,277.16,D,United Water Company,6 Years,Mortgage,96000.0,Not Verified,Fully Paid,s,Credit_Card,Nj,5.65,2.0,74.1,Individual,1.0
16435,8000,36,12.53,267.74,B,macys,3 Years,Own,36000.0,Not Verified,Charged Off,s,Credit_Card,Tx,10.37,0.0,79.8,Individual,0.0
16436,24250,36,15.65,848.42,D,Goldglit  and  Company  LLP,4 Years,Rent,105000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,1.1,0.0,31.0,Individual,0.0
16437,4000,36,7.74,124.88,A,CBRE Capital Markets,3 Years,Rent,65000.0,Not Verified,Fully Paid,s,Credit_Card,Ca,1.83,0.0,21.0,Individual,0.0
16438,6000,36,7.74,187.32,A,Metropolitan Opera Assoc.,10+ Years,Mortgage,120000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Nj,4.7,0.0,27.4,Individual,0.0
16439,8400,36,13.22,283.93,C,Neo Salon,1 Year,Rent,36000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,2.3,1.0,27.7,Individual,0.0
16440,7000,36,11.14,229.63,B,University of Illinois - Chicago,1 Year,Rent,40000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Il,21.99,0.0,71.1,Individual,0.0
16441,7750,36,12.87,260.66,C,Homewood Lumber,4 Years,Rent,29808.0,Not Verified,Charged Off,s,Credit_Card,Ca,22.42,0.0,52.7,Individual,1.0
16442,12500,36,6.0,380.27,D,Chenega Fed Systems,6 Years,Rent,85000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Fl,9.98,1.0,68.6,Individual,0.0
16443,20000,36,11.83,662.68,B,Com Dev USA,2 Years,Rent,98000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,19.93,0.0,56.6,Individual,0.0
16444,20000,36,12.87,672.67,C,NJ Transit,10+ Years,Own,51600.0,Not Verified,Charged Off,s,Home_Improvement,Nj,0.3506999999999999,0.0,0.2,Individual,0.0
16445,6000,36,13.22,202.81,C,Coldwell Banker,2 Years,Rent,43000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,22.32,0.0,76.5,Individual,0.0
16446,7500,36,13.22,253.51,C,Lauderdale Law Offices,1 Year,Rent,72000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,24.23,0.0,50.6,Individual,0.0
16447,24250,36,12.53,811.56,B,"BIOTRONIK, Inc.",3 Years,Rent,248003.72,Not Verified,Fully Paid,s,Debt_Consolidation,Fl,13.89,0.0,65.7,Individual,0.0
16448,21000,36,11.48,692.34,B,Tellabs,4 Years,Mortgage,75000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Tx,15.63,0.0,55.5,Individual,0.0
16449,7750,36,17.04,276.48,E,Abercrombie & Fitch,2 Years,Own,14400.0,Not Verified,Charged Off,s,Educational,Tx,2.24,2.0,98.4,Individual,0.0
16450,3600,36,14.26,123.51,C,,5 Years,Mortgage,207000.0,Not Verified,Charged Off,s,Small_Business,Ca,2.24,0.0,66.2,Individual,0.0
16451,10450,36,13.57,354.98,C,Peter Marshall & Company,< 1 Year,Rent,43500.0,Not Verified,Fully Paid,s,Debt_Consolidation,Tx,22.1,0.0,55.8,Individual,0.0
16452,5000,36,8.59,158.06,A,BAE Systems,9 Years,Mortgage,75000.0,Not Verified,Charged Off,s,Debt_Consolidation,Ny,12.59,0.0,23.9,Individual,0.0
16453,6000,36,19.13,220.33,F,Picone Schivone Construction Joint Venture,2 Years,Own,80000.0,Not Verified,Fully Paid,s,Other,Ny,0.38,1.0,3.3,Individual,0.0
16454,12000,36,8.94,381.26,A,Chadbourne & Parke LLP,3 Years,Rent,90000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Nj,6.19,0.0,45.3,Individual,0.0
16455,3000,36,11.48,98.91,B,American Institute of Steel Construction,1 Year,Rent,38500.0,Not Verified,Fully Paid,s,Credit_Card,Il,3.05,0.0,30.4,Individual,0.0
16456,8000,36,8.94,254.18,A,Five-Star AudioVisual,< 1 Year,Rent,37000.0,Not Verified,Fully Paid,s,Major_Purchase,Ca,21.41,0.0,11.3,Individual,0.0
16457,18000,36,8.94,571.89,A,Delta Bank,10+ Years,Rent,90000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,4.64,0.0,9.9,Individual,0.0
16458,7500,36,12.18,249.75,B,Antioch Auto Body,2 Years,Rent,26000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,0.3506999999999999,0.0,0.0,Individual,0.0
16459,24250,36,12.87,815.61,C,Ann Taylor,< 1 Year,Rent,100000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Nj,13.52,0.0,57.0,Individual,0.0
16460,6000,36,16.7,213.01,E,WebMediaBrands,3 Years,Rent,47500.0,Not Verified,Charged Off,s,Debt_Consolidation,Nj,0.76,0.0,89.2,Individual,0.0
16461,12000,36,13.57,407.63,C,Temecula Creek Christian Fellowship,3 Years,Rent,42000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,21.77,0.0,60.0,Individual,0.0
16462,12000,36,12.87,403.6,C,Swank Audio Visuals,5 Years,Rent,38295.0,Not Verified,Fully Paid,s,Debt_Consolidation,Fl,14.98,0.0,71.8,Individual,0.0
16463,15000,36,12.18,499.5,B,,< 1 Year,Own,70000.0,Not Verified,Charged Off,s,Educational,Nj,2.18,0.0,60.1,Individual,0.0
16464,5600,36,13.22,189.29,C,Dept Of Education PS 127 Q,8 Years,Rent,75797.0,Not Verified,Fully Paid,s,Other,Ny,3.31,0.0,68.9,Individual,0.0
16465,9000,36,8.94,285.95,A,,< 1 Year,Rent,44000.0,Not Verified,Fully Paid,s,House,Ny,8.97,0.0,13.6,Individual,0.0
16466,20000,36,11.83,662.68,B,IBM,5 Years,Mortgage,105000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Tx,13.87,0.0,3.5,Individual,0.0
16467,15000,36,16.0,527.36,D,NYC Police Department,7 Years,Rent,96000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,11.13,2.0,56.4,Individual,0.0
16468,14000,36,13.57,475.56,C,Hot Topic Inc,6 Years,Mortgage,79000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,16.34,0.0,54.8,Individual,1.0
16469,4000,36,12.18,133.2,B,IESCO,3 Years,Rent,110000.0,Not Verified,Fully Paid,s,Other,Ca,11.87,0.0,64.5,Individual,0.0
16470,7400,36,12.53,247.66,B,US Treasury,5 Years,Mortgage,125000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,7.47,0.0,65.8,Individual,0.0
16471,2000,36,12.53,66.94,B,amphenol aerospace,10+ Years,Own,55000.0,Not Verified,Fully Paid,s,Other,Ny,9.56,0.0,56.7,Individual,0.0
16472,24250,36,15.65,848.42,D,Catalent Pharma Solutions,7 Years,Rent,80000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Fl,23.08,0.0,95.2,Individual,0.0
16473,5000,36,8.59,158.06,A,Grifols Biologicals ,9 Years,Own,70000.0,Not Verified,Fully Paid,s,Major_Purchase,Ca,2.35,0.0,0.3,Individual,0.0
16474,1500,36,7.74,46.83,A,Lifequote,< 1 Year,Rent,28800.0,Not Verified,Fully Paid,s,Debt_Consolidation,Il,15.04,0.0,22.1,Individual,0.0
16475,7500,36,7.74,234.14,A,DCH MONTCLAIR ACURA,3 Years,Own,120000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Nj,7.72,0.0,5.4,Individual,0.0
16476,24250,36,15.65,848.42,D,Verizon Business Ntwrk Svcs Inc,10+ Years,Rent,88066.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,15.72,0.0,93.5,Individual,0.0
16477,21125,36,13.92,721.15,C,Mechanical Inc,10+ Years,Mortgage,87000.0,Not Verified,Fully Paid,s,Credit_Card,Il,18.33,0.0,88.6,Individual,0.0
16478,18000,36,13.22,608.42,C,Liberty Mutual Insurance Company,10+ Years,Rent,82000.0,Verified,Fully Paid,s,Other,Ca,19.33,0.0,47.0,Individual,0.0
16479,13000,36,8.94,413.03,A,Baker Botts LLP,5 Years,Mortgage,108000.0,Not Verified,Fully Paid,s,Other,Tx,2.8,0.0,0.0,Individual,0.0
16480,11400,36,8.94,362.2,A,"Hartford Financial Services Group, Inc",3 Years,Rent,43000.0,Verified,Fully Paid,s,Other,Tx,24.78,0.0,11.6,Individual,0.0
16481,4000,36,11.14,131.22,B,NYPD,4 Years,Own,58000.0,Not Verified,Fully Paid,s,Home_Improvement,Ny,5.86,0.0,5.1,Individual,0.0
16482,12000,36,8.94,381.26,A,,< 1 Year,Rent,43200.0,Not Verified,Fully Paid,s,Wedding,Nj,12.58,0.0,20.2,Individual,0.0
16483,8000,36,12.18,266.4,B,,< 1 Year,Rent,45000.0,Not Verified,Fully Paid,s,Major_Purchase,Ca,0.8,0.0,10.0,Individual,0.0
16484,10000,36,12.53,334.67,B,PREMIER DERMATOLOGY,3 Years,Rent,21600.0,Not Verified,Fully Paid,s,Wedding,Il,4.72,0.0,11.5,Individual,0.0
16485,10000,36,14.61,344.76,D,,< 1 Year,Mortgage,165000.0,Not Verified,Fully Paid,s,Small_Business,Tx,17.43,0.0,46.6,Individual,0.0
16486,9000,36,12.18,299.7,B,,< 1 Year,Rent,30000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,9.48,0.0,57.8,Individual,0.0
16487,20000,36,12.18,666.0,B,DEFENSE LANGUAGE INSTITUTE,5 Years,Rent,56000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,13.5,0.0,63.7,Individual,0.0
16488,20000,36,12.53,669.33,B,Memorial Sloan-Kettering Cancer Center,2 Years,Rent,51000.0,Not Verified,Charged Off,s,Educational,Ny,23.93,0.0,43.8,Individual,0.0
16489,24000,36,16.35,847.9,E,Barclay Card US,2 Years,Mortgage,150000.0,Not Verified,Charged Off,s,Small_Business,Nj,14.45,0.0,36.5,Individual,0.0
16490,23000,36,12.18,765.9,B,BAE Systems,2 Years,Rent,60000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,12.34,0.0,28.0,Individual,0.0
16491,10000,36,12.53,334.67,B,JP Morgan Chase,3 Years,Mortgage,60000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Tx,14.36,0.0,25.5,Individual,0.0
16492,17000,36,11.48,560.47,B,RVi Planning,3 Years,Rent,52500.0,Not Verified,Fully Paid,s,Debt_Consolidation,Tx,21.53,0.0,41.3,Individual,0.0
16493,5000,36,17.39,179.24,E,Main Street-Santa Ana llc,3 Years,Rent,70000.0,Not Verified,Fully Paid,s,Small_Business,Tx,15.34,0.0,31.7,Individual,0.0
16494,25000,36,15.31,870.39,D,American Home Bank,< 1 Year,Mortgage,240000.0,Not Verified,Charged Off,s,Home_Improvement,Nj,14.72,0.0,44.9,Individual,0.0
16495,14000,36,16.0,492.21,D,IMG,4 Years,Rent,46800.0,Not Verified,Fully Paid,s,Credit_Card,Fl,9.51,0.0,92.9,Individual,0.0
16496,10000,36,12.87,336.34,C,Coca cola enterprise,3 Years,Rent,48000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,16.18,0.0,58.5,Individual,0.0
16497,10750,36,14.96,372.44,D,"Wagner & Company, CPA",1 Year,Mortgage,38000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,22.45,1.0,77.3,Individual,0.0
16498,1200,36,7.4,39.1449,A,,< 1 Year,Mortgage,67500.0,Not Verified,Fully Paid,s,Other,Fl,0.52,0.0,0.1,Individual,0.0
16499,10250,36,8.59,324.01,A,,< 1 Year,Mortgage,65000.0,Not Verified,Fully Paid,s,Credit_Card,Ny,7.09,0.0,4.0,Individual,0.0
16500,2000,36,7.74,62.44,A,,< 1 Year,Mortgage,40800.0,Not Verified,Fully Paid,s,Debt_Consolidation,Fl,6.06,0.0,21.4,Individual,0.0
16501,7200,36,7.74,224.78,A,,< 1 Year,Rent,60000.0,Not Verified,Fully Paid,s,Credit_Card,Ny,4.94,0.0,10.1,Individual,0.0
16502,6000,36,8.94,190.63,A,"Impact Technologies, LLC",2 Years,Rent,84000.0,Not Verified,Fully Paid,s,Car,Ny,9.13,0.0,32.4,Individual,0.0
16503,9600,36,12.18,319.68,B,A.L.D.,2 Years,Own,54000.0,Not Verified,Fully Paid,s,Other,Ca,4.78,0.0,76.9,Individual,0.0
16504,14000,36,16.0,492.21,D,JP Morgan Chase,10+ Years,Rent,40400.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,19.16,0.0,82.2,Individual,0.0
16505,10000,36,11.48,329.69,B,UC Berkeley,10+ Years,Rent,72858.0,Not Verified,Fully Paid,s,Credit_Card,Ca,20.26,0.0,61.4,Individual,0.0
16506,10000,36,12.87,336.34,C,"Apple, Inc",3 Years,Rent,85000.0,Verified,Fully Paid,s,Debt_Consolidation,Ca,6.23,0.0,23.2,Individual,0.0
16507,6000,36,7.74,187.32,A,Owens Corning,3 Years,Mortgage,75400.0,Not Verified,Fully Paid,s,House,Tx,16.76,0.0,0.0,Individual,0.0
16508,13800,36,13.57,468.77,C,Midtown Bar & Restaurant LLC,2 Years,Rent,57600.0,Not Verified,Charged Off,s,Debt_Consolidation,Ny,17.5,0.0,70.2,Individual,0.0
16509,25000,36,17.04,891.86,E,FMV Opinions,4 Years,Rent,55000.0,Not Verified,Charged Off,s,Small_Business,Ny,9.36,0.0,90.3,Individual,0.0
16510,9000,36,8.59,284.5,A,bradco supply,10+ Years,Rent,48000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,7.13,0.0,73.3,Individual,0.0
16511,2000,36,12.53,66.94,B,East Neck Auto Service,3 Years,Rent,62400.0,Not Verified,Fully Paid,s,Other,Ny,4.02,0.0,54.0,Individual,0.0
16512,24000,36,17.04,856.18,E,"Green Warrior, Inc.",< 1 Year,Mortgage,150000.0,Not Verified,Fully Paid,s,Moving,Ca,3.7,2.0,49.8,Individual,1.0
16513,4000,36,7.74,124.88,A,CSC,5 Years,Own,99500.0,Not Verified,Fully Paid,s,Other,Ny,1.74,0.0,7.9,Individual,0.0
16514,10000,36,11.83,331.34,B,STARCON,3 Years,Mortgage,80000.0,Not Verified,Charged Off,s,Home_Improvement,Il,10.59,0.0,4.9,Individual,0.0
16515,21000,36,11.48,692.34,B,Trippe Manufacturing Company,5 Years,Mortgage,77000.0,Not Verified,Fully Paid,s,Credit_Card,Il,17.56,0.0,52.9,Individual,0.0
16516,6000,36,8.59,189.67,A,All Creatures Great and Small,< 1 Year,Rent,26400.0,Not Verified,Fully Paid,s,Credit_Card,Nj,10.14,0.0,19.0,Individual,0.0
16517,18600,36,13.57,631.82,C,Etro,5 Years,Rent,95000.0,Not Verified,Fully Paid,s,Other,Ny,0.44,0.0,45.2,Individual,0.0
16518,15000,36,14.96,519.68,D,Bethune-Cookman University,10+ Years,Mortgage,83000.0,Not Verified,Fully Paid,s,Credit_Card,Fl,5.94,0.0,77.2,Individual,0.0
16519,18000,36,13.92,614.47,C,Command Transportation,7 Years,Own,100000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Il,17.52,0.0,43.7,Individual,0.0
16520,5000,36,15.31,174.08,D,PONY CONSULTING CORP,2 Years,Rent,126000.0,Not Verified,Charged Off,s,Small_Business,Ca,12.13,0.0,82.6,Individual,0.0
16521,1200,36,8.59,39.1449,A,Forrest Solutions,3 Years,Rent,100000.0,Not Verified,Fully Paid,s,Other,Ny,0.53,0.0,0.0,Individual,0.0
16522,15000,36,13.57,509.53,C,"Freed Maxick & Battaglia, CPAs, PC",1 Year,Rent,67000.0,Not Verified,Fully Paid,s,Other,Ny,17.89,0.0,60.7,Individual,0.0
16523,15000,36,11.14,492.06,B,broward county library,10+ Years,Mortgage,89000.0,Not Verified,Charged Off,s,Home_Improvement,Fl,3.76,0.0,38.6,Individual,0.0
16524,20000,36,11.83,662.68,B,"Complete Food Service, Inc.",10+ Years,Own,120000.0,Not Verified,Fully Paid,s,Other,Ca,14.28,0.0,51.0,Individual,0.0
16525,16800,36,15.65,587.77,D,Robomodo,1 Year,Rent,80000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Il,23.65,0.0,61.2,Individual,0.0
16526,5000,36,13.57,169.85,C,Ulta Salon & Cosmetics,4 Years,Rent,22800.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,10.95,1.0,45.9,Individual,0.0
16527,7200,36,13.57,244.58,C,Lawrence Livermore National Security LLC,10+ Years,Mortgage,85000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,6.45,0.0,43.6,Individual,0.0
16528,9250,36,14.96,320.47,D,Pizza Hut,< 1 Year,Own,14400.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,0.3506999999999999,0.0,0.2,Individual,0.0
16529,11000,36,16.35,388.63,E,Canopy Financial,4 Years,Rent,82500.0,Not Verified,Fully Paid,s,Other,Il,12.93,0.0,96.9,Individual,0.0
16530,3000,36,12.18,99.9,B,Southwest Wire Rope,2 Years,Rent,73000.0,Not Verified,Fully Paid,s,Other,Tx,21.11,0.0,67.6,Individual,0.0
16531,5000,36,11.48,164.85,B,"PPC Construction, Inc.",8 Years,Rent,48000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,14.57,0.0,42.7,Individual,0.0
16532,6500,36,13.57,220.8,C,Firstborn Multimedia,2 Years,Rent,75000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,3.52,0.0,68.4,Individual,0.0
16533,24250,36,12.87,815.61,C,,< 1 Year,Rent,135000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,15.84,0.0,94.6,Individual,0.0
16534,8000,36,12.53,267.74,B,Catholic Charities,< 1 Year,Mortgage,52000.0,Verified,Charged Off,s,Credit_Card,Fl,7.04,0.0,90.9,Individual,0.0
16535,18000,36,14.96,623.61,D,"MD On Call, PA",10+ Years,Mortgage,248003.72,Not Verified,Fully Paid,s,Debt_Consolidation,Tx,11.1,0.0,95.4,Individual,0.0
16536,12000,36,14.96,415.74,D,"Soldier Capital, LLC",1 Year,Rent,84000.0,Not Verified,Charged Off,s,Other,Nj,15.06,0.0,94.6,Individual,0.0
16537,8000,36,11.14,262.43,B,,< 1 Year,Mortgage,56000.0,Not Verified,Fully Paid,s,Credit_Card,Il,20.57,0.0,65.8,Individual,0.0
16538,10000,36,11.14,328.04,B,OMD,5 Years,Rent,80000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,4.68,0.0,56.0,Individual,0.0
16539,25000,36,18.09,904.88,F,REEVES IMPORT MOTORCARS,5 Years,Mortgage,106000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Fl,16.37,0.0,76.7,Individual,0.0
16540,10000,36,8.94,317.72,A,Cahill Gordon & Reindel LLP,< 1 Year,Rent,160000.0,Verified,Fully Paid,s,Other,Ny,4.04,0.0,5.3,Individual,0.0
16541,15000,36,11.83,497.01,B,US CUSTOMS AND BORDER PROTECTION,6 Years,Mortgage,73000.0,Verified,Fully Paid,s,Debt_Consolidation,Fl,19.25,0.0,73.2,Individual,0.0
16542,12800,36,14.96,443.46,D,Signal Hill Petroleum,9 Years,Rent,71232.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,9.37,0.0,11.8,Individual,0.0
16543,2850,36,11.83,94.44,B,Benihana,5 Years,Own,24000.0,Not Verified,Charged Off,s,Debt_Consolidation,Fl,24.7,0.0,38.7,Individual,0.0
16544,9000,36,12.87,302.7,C,Wilson Elser,2 Years,Rent,70000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ny,17.5,0.0,12.4,Individual,0.0
16545,5000,36,15.31,174.08,D,COMBINED COMPUTER RESOURCES,3 Years,Rent,60000.0,Not Verified,Fully Paid,s,Credit_Card,Nj,22.57,0.0,76.8,Individual,0.0
16546,25000,36,13.22,845.02,C,New York University,10+ Years,Rent,55164.0,Not Verified,Fully Paid,s,House,Ny,0.3506999999999999,0.0,0.0,Individual,0.0
16547,9000,36,12.87,302.7,C,,< 1 Year,Rent,98000.0,Not Verified,Charged Off,s,Debt_Consolidation,Ca,8.49,0.0,80.0,Individual,0.0
16548,5000,36,15.31,174.08,D,,< 1 Year,Rent,85000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,9.06,0.0,75.0,Individual,0.0
16549,3000,36,8.59,94.84,A,CommonHealth,< 1 Year,Mortgage,114440.0,Not Verified,Fully Paid,s,Other,Ny,0.3506999999999999,0.0,35.4,Individual,0.0
16550,24250,36,11.48,799.49,B,Fidelity National Financial,1 Year,Rent,125000.0,Verified,Fully Paid,s,Debt_Consolidation,Fl,10.41,0.0,21.0,Individual,0.0
16551,23000,36,14.96,796.84,D,TransUnion,1 Year,Mortgage,106050.0,Verified,Fully Paid,s,Debt_Consolidation,Il,8.37,1.0,38.2,Individual,0.0
16552,12000,36,13.92,409.65,C,city of Oxnard,10+ Years,Own,157000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,18.75,0.0,95.6,Individual,0.0
16553,6000,36,11.83,198.81,B,City of Simi Valley,5 Years,Rent,37000.0,Not Verified,Fully Paid,s,Credit_Card,Ca,20.63,0.0,46.0,Individual,0.0
16554,13000,36,8.94,413.03,A,brown dist.,10+ Years,Rent,45000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Fl,13.17,0.0,20.0,Individual,0.0
16555,24250,36,15.31,844.28,D,PSUSD,9 Years,Mortgage,60000.0,Not Verified,Fully Paid,s,Debt_Consolidation,Ca,19.88,0.0,79.6,Individual,0.0
16556,12000,36,16.0,421.89,D,DISD,3 Years,Own,28000.0,Not Verified,Charged Off,s,Debt_Consolidation,Tx,12.13,0.0,33.3,Individual,0.0
